"","5grass","6grass","7grass","8grass","9grass","10grass","11grass","12grass","13grass","14grass","15grass","16grass","17grass","18grass","19grass","20grass","21grass","22grass","23grass","24grass","25grass","26grass","27grass","28grass","29grass","30grass","31grass","32grass","33grass","34grass","35grass","36grass","37grass","38grass","39grass","40grass","41grass","42grass","43grass","44grass","45grass","46grass","47grass","48grass","49grass","50grass","51grass","52grass","53grass","54grass","55grass","56grass","57grass","58grass","59grass","60grass","61grass","62grass","63grass","64grass","65grass","66grass","67grass","68grass","69grass","70grass","71grass","72grass","73grass","74grass","75grass","76grass","77grass","78grass","79grass","80grass","81grass","82grass","83grass","84grass","85grass","86grass","87grass","88grass","89grass","90grass","91grass","92grass","93grass","94grass","95grass","96grass","97grass","98grass","99grass","100grass","101grass","102grass","103grass","104grass","105grass","106grass","107grass","108grass","109grass","110grass","111grass","112grass","113grass","114grass","115grass","116grass","117grass","118grass","119grass","120grass","121grass","122grass","123grass","124grass","125grass","126grass","127grass","128grass","129grass","130grass","131grass","132grass","133grass","134grass","135grass","136grass","137grass","138grass","139grass","140grass","141grass","142grass","143grass","144grass","145grass","146grass","147grass","148grass","149grass","150grass","151grass","152grass","153grass","154grass","155grass","156grass","157grass","158grass","159grass"
"OTU3265:26grass",0,0,0,0,0,0,0,0.305611146101484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844792556116496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20949427235015,0,0,0,2.70247975332388,0,0,0,0.715026293438395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2688:19grass",0,0,0,0,0,0,0,1.29793596542109,0,0,0,0,0,2.74349678940753,3.39632433951058,3.98735839098475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69630698986273,2.85057114195768,2.48938885589518,0,0,0,0,0,0,0,0.582117953507815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU157:24grass",0,0,0,0,0,0,0,0.305611146101484,0,0,0,0,0,0,0,0,0,0,0,9.21740324113535,7.81435702499143,0,2.8104638276487,0,0,0,0,0,0,0,0,7.62621349362475,0,3.4500324649134,5.13980488975807,0,0,0,0,0,0,0,1.59228349775989,0,0,0,0,0,0,0,0,0,0,4.7622050109263,4.97513772055519,0,0,0,0,0,0,0,0,0,0,0,0.462921583248003,3.19529590150809,0,6.33644805089883,8.14229992964546,0,0,0,0,0,0,0,0,8.96815021178053,5.94924851408813,0,4.03998727794172,0,0,0,0,0,0,0,0,0,0,4.32940477158851,0,0,8.8281339376568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28132962734099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22943919366135,0,0,0,0,0,0,0,0,0
"OTU148:19grass",0,0,0,0,0,0,0,1.29793596542109,0,0,0,0,0,0,8.00340278096736,0,0,0.571236094123366,0,0,0,3.69364507632888,0,0,0,0,0,1.6731545317486,0,0,0,0,0,0.612746972005057,0,4.72415227600048,0,0,9.15345043941398,0,0,8.87926393361871,8.7255723773838,5.88877502346164,7.73509986102041,3.56366330509012,0,6.81691175183232,2.34204277982902,0,4.37860537326473,2.96502809966556,0.0653478415008765,0,0,7.35328286430031,8.33020391389597,0.838527107786459,2.6043447030827,7.63989750097003,0,0,1.22136078097282,0,0,0,0,0,0,3.79701162377058,0,9.32590812123014,0,0,5.9422212253837,0,0,0,0,0,0,0,0,7.10869639911524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79982068777622,4.42703309033231,0,0,0,0,7.25720803431384,0,0,0,0,3.41649469456248,0,0,5.78438855393526,0,0,0,0,0,0,1.97168176977137,0,5.92805148532974,0,0,5.31160967136221,0,3.45656384842003,0,0,6.41995650214764,6.52517858329845,0,0,0,0,0
"OTU1840:25grass",0,0,0,0,0,0,0,0.305611146101484,0,0,0,0,0,0,0,0,0,0,0,0.709377128110017,1.24737692522489,0,0.557656042285034,0,0,0,0,0,1.59645411920717,0,0,0.0970395191428017,0.447970033591713,0.612746972005057,0,0.967629378871126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25925747038332,0,0,0.250298299904842,0,1.05192145321022,0.462921583248003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264361558185282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84610023235134,1.73524127596524,1.87505404511865,2.5540886318196,2.50672288808321,0,0,3.20504640000727,0.818487100183676,1.50130598723822,0,1.47147383529109
"OTU3316:151grass",0,0,0,0,0,0,0,0.305611146101484,0.321029055940722,0,0,0,0,0,0,0,0,0,0,0.709377128110017,0.255323973724203,0,0,0,0,0,0,0,0,0,0,0,0.859536368516268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03012154739168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610124666540597,0.462921583248003,1.61446960659156,1.16925927654728,0,0.596404398516838,0,0,0,0,0,0,0,0,0.515862958234615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63335290709659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119889193781997,0,0,0,0,0,0,1.557314346108,0,1.63577753129262,0,0,1.81310599054633,0,0,0.478284266043509
"OTU2760:89grass",0,0,0,0,0,0,0,0.305611146101484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911161058882123,0,0,0,0,0,0,0,0,2.46895343642425,0,0,0,0,0,0,0,0,0,1.70924551498202,0.527973504939492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1509:48grass",0,0,0,0,0,0,0,0.305611146101484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443031069335488,0,0,0,0,0,0,0,0,0.0653478415008765,0,0,5.02542417573999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU601:12grass",0,0,0,0,0,0,0,0.305611146101484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838527107786459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85035109712615,6.19496758643877,0,0,0,5.38564337893828,0,6.50378573764872,0,0
"OTU747:13grass",0,0,0,0,0,0,0,0,8.0674033817194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16925927654728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU811:13grass",0,0,0,0,0,0,0,0,7.92791115856145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU644:13grass",0,0,0,0,0,0,0,0,7.04739193862245,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13022504128763,0,0,0,0,0,6.44836354184936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU85:13grass",0,0,0,0,0,0,0,0,6.64582105261836,1.5105171882848,0,0,0,0,0,0,0,0,0,0,0,0.844792556116496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54775079657897,0,0,0,0,1.34577757086483,4.60654642744727,0,0,0,3.76290463977286,0,4.11904373170982,1.69217368032025,0,0,0,0,0,0,0,0,0,0,0,5.33119657291076,1.34370783733552,5.169302463078,7.14968954053648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15739124706394,2.91594041563075,0,0,0,0,0,0,0,0,0,0,8.2859402121389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0585705973133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1144:13grass",0,0,0,0,0,0,0,0,6.13894093613889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90167686894699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU874:13grass",0,0,0,0,0,0,0,0,7.18855461365821,5.20479648195569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16925927654728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU682:13grass",0,0,0,0,0,0,0,0,8.06073997930913,6.02769477409244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1387:25grass",0,0,0,0,0,0,0,0,0.321029055940722,0,0,0,0,0,0,0,0,0,0,0,0.666396134154774,0,0,0,0,0,0,0,0,0,0,1.99089688347382,0,0.612746972005057,0,0.648118680115186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250298299904842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26377131776556,0,1.03118410104113,2.14012757184906,1.0972341090913,0.0629393246798103,0,3.3118145496557,1.81310599054633,1.18105018997882,0,0
"OTU2314:13grass",0,0,0,0,0,0,0,0,3.47741249085405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3513:139grass",0,0,0,0,0,0,0,0,3.11532933133844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20099836083655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59556241772512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU23:13grass",0,0,0,0,0,0,0,0,3.76660912160626,5.36228448001796,0,0,0,0,0,0,0,0,0,0,2.744699917564,1.16461053808879,0,0,0,0,1.25508367446907,1.55817258115978,0,0,0,1.67016093674908,2.5527265524729,0,0,0,0,0,0,0,0,0,0,6.78674683139045,5.7149083053642,0,0,5.81708022829574,0,0,0,0,0,0,0,0,4.68702629006152,0,0,0,0,0,0,2.23831130726143,0,1.05192145321022,0,0,5.06825652647047,0,4.10847548743665,0,0,0,0,0,0,0,0,0,1.25646406877995,0,6.6556919477953,0,0,0,0,0,0,0,0,0,4.28363155433391,0,0,0,0,0,0,0,0,0,0,0,2.57482417683981,0,0,0,0,0,0,0,0,0,0,3.81448465786068,1.50569073497188,0,0,0,0,6.48705558045252,0,0,0,2.2618742048572,2.8249849898075,0,4.15274877544299,0,0,5.50813008099605,6.84846984534444,9.34335841321747,0,0,0,0,0,2.10676733477319,0,0,0,0,0,0,0,0,0,0,0,1.39986553570941,0,0,0
"OTU88:16grass",0,0,0,0,0,0,0,0,0.321029055940722,0,0,2.86444095982274,0.946609702820034,0,0,0,0.870161018244812,0,0,0,0,2.16037639800356,7.88286834097221,6.77504559584132,0,7.35266849604691,0,0,10.015399253403,0,0,6.23429333699868,7.87426774452147,9.76572803994053,7.41032184313845,9.68652254226632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05628406268774,0,0,0,0,1.83322015991537,0,1.30763713970349,8.54291552271264,0,0,0,7.98798264864824,0,0,0,0,0,0,2.50903883711486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715026293438395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3870528899897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25587986769447,0,0.0196658062661794,0,0,0,0,0,0,0,5.31496932142197,0,0,0,0,0,0,0,0,0,0.478284266043509
"OTU2515:13grass",0,0,0,0,0,0,0,0,3.11532933133844,0,0,0,2.52500096192371,0,0,0,0,0,0,0.709377128110017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68179670357787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80118315092877,0,2.6747192947054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396341892156486,0,0,0,3.1256610533518,0,0,0,0,1.0972341090913,0,0,0,0,0,0,0
"OTU1439:25grass",0,0,0,0,0,0,0,0,0.321029055940722,0,0,0,0,0,0,0,1.86496906484613,0,0,0,2.2433786939045,0.433261682527971,0.818546474998053,0,0,0,0,0,0,0,0,1.54517145274001,0,0.8737174723286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590421806966552,0,1.51395991127622,1.557314346108,1.0972341090913,0.0629393246798103,0.515921046002494,1.50922742912443,0.407020392771513,1.50130598723822,0,0.478284266043509
"OTU3290:137grass",0,0,0,0,0,0,0,0,2.3096159473702,0,0,0,0,0,0,0,0,0,0.539604977319545,0.709377128110017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597843414332608,0,0,0,0,0,0,0,0,0,0,0,0,0.838527107786459,0,0,0.678244180759297,0,0,0,0,0.0610124666540597,0,0,0,0.351144870356961,0,0,0,0,0,3.22500183863104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70825540585214,0,0,0,0.0196658062661794,0,0,0,0,0,0,0,0,1.29267296685682,0,0,0.0629393246798103,0,0,0,0,0,0
"OTU3554:13grass",0,0,0,0,0,0,0,0,1.31343535386656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17304569362547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3370:157grass",0,0,0,0,0,0,0,0,1.31343535386656,0,0,0,0,0,0,0,0,0,0,0,1.24737692522489,0.433261682527971,0,0,0,0,1.25508367446907,0,0.602702445206342,0,0,0.0970395191428017,0,0,0,0,0.898038778217676,0,0,0,0,0,0,0,0,0,0,0,0,1.03012154739168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875196773444914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582117953507815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605349234281667,0,0,0,0,1.67888746380842,1.24536460819662,0,1.83508189116224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851360226109645,0,2.40397674793763,0.56373355497514,0.516687695839781,0,0.515921046002494,1.50922742912443,0.818487100183676,1.76322391300586,0,0
"OTU137:24grass",0,0,0,0,0,0,0,0,0.321029055940722,0,0,0,0,0,0,0,0,0,0,3.11496620826627,10.592522916921,1.42623563084991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68923568606175,0.838527107786459,0,0,0,0,0,0,0,0,0,0,1.16925927654728,0,0,0,0,0,0,0,0,0,0,0,8.92537899583808,0,0,0,0,0,0,0,0,0,0,0,2.70061727990475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119889193781997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1024:13grass",0,0,0,0,0,0,0,0,0.321029055940722,0,0,0,0,0,0,0,0,0,0,0,5.28424545573881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3419:153grass",0,0,0,0,0,0,0,0,0.321029055940722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462921583248003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575013476023928,0,0,0,0.034468445287039,0,0,0,0,0.0196658062661794,0,0,0,0,0,0,0,0,0,0,0,1.63577753129262,0.515921046002494,0,0,0.189368444232403,0,0
"OTU260:26grass",0,0,0,0,0,0,0,0,0.321029055940722,0,0,0,0,0,0,0,0,0,0,0,0,2.16037639800356,0,0.613389912655925,1.13216393807351,4.01585723012795,0,0,0,6.47185443825137,6.10495171182172,0,0,0,1.29900018882537,0,0,6.85556891689444,0,0,0,0,0,0,0.597843414332608,0,0,6.28265085176231,2.34204277982902,0,0,0,0,0,0,0,0,0,0,0,6.66653465839517,0,0,0,0,0,0,5.06825652647047,0,0,0,0,0,6.20526951226008,0,0,0,0,0,0,3.83479552441438,0,0,0,0,2.95223789840716,0,0,0,0,0,0.751688464058147,0,0,0,0,0.0488543070405477,0,0,0,0,0,0,0,0.996210833179382,0.242491161333231,0,5.53448120799931,0,0,0,0,3.76482271620532,0,0,0,0,0.809317692095748,0,0,0,5.26494547958052,0,0,6.08600319546555,6.03079056409276,5.99252616649556,6.021956524075,0,5.51621617700171,3.36608573629783,4.66046701336552,0,0,0,3.71256621993799,0,0,0,7.62601149081751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478284266043509
"OTU1527:27grass",0,0,0,0,0,0,0,0,0.321029055940722,0,0,0,0,0,0,1.18716059265967,1.86496906484613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6065419508739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07225271955656,0.740919330244798,1.51395991127622,1.557314346108,0,0.0629393246798103,1.50928578374593,3.41122275799282,0.407020392771513,0.189368444232403,0,0
"OTU3378:13grass",0,0,0,0,0,0,0,0,1.31343535386656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3717:29grass",0,0,0,0,0,0,0,0,0.321029055940722,1.5105171882848,0,2.86444095982274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557384122151366,0,0,1.59645411920717,0,0,0.415430526435101,0,1.28616886062846,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43147779218874,0,0,0,0,0,0,0,0,0,0.838527107786459,0,0,1.25925747038332,0,0.00974088704571588,0,0,0.0610124666540597,0.462921583248003,1.61446960659156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13302452795192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627714613256044,0,0,0,0,0,0,0,0,0,0,0,2.08732220930865,0,0,0.615933765249853,0,0.335374320939981,0,0,0,1.80390230497521,0,0,0,0,0,0,0,1.67888746380842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851360226109645,0.740919330244798,2.60994950739721,4.35913283605315,2.09279769342456,1.05386042574396,1.50928578374593,1.50922742912443,1.13826635576669,0.189368444232403,0,1.05871182986209
"OTU3332:18grass",0,0,0,0,0,0,0,0,0.321029055940722,0,0,0,0,2.25920288507348,2.45457087131464,2.76656104618919,0,0,0,1.70357369244313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95973922944636,0,0,0,0,0.515862958234615,0,0.169118700746257,0,0.582117953507815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
